"reviews","product_id","rating","timestamp","review_date_clean","row_num","product_name","helpful_count","is_verified","review_length","review_polarity","review_subjectivity"
"This little baby packs a punch!","B0CXL4FQBK","5","Reviewed in the United States May 12, 2024","2024-05-12","1","Sony ULT Field","0","0","31","-0.234375","0.5"
"TLDR: Wow, great speaker, in love so far! We got the bright orange color and it looks absolutely great! It definitely pops and is a bit of a wow factor, so if you like more subtle colors for electronics etc. you may want to go with one of the other color options. I have several Sony speakers from the past years and this one is definitely up there with my favorites. My other favorite has lights that go to the music, this one does not include that but instead is a lot more portable which I love. Main reason for loving this speaker and Sony in general is the bass!A lot of other speakers around this price range, that are actually portable, just don’t sound good enough to me bc I don’t get enough bass. This one has a button labeled ULT which I believe means Ultimate. Well that button brings in bass or takes it away, and wow what a difference it makes turning it on! It isn’t bass that has too much vibration either, it really does completely compliment all sounds of the music playing. I also utterly love that it was sooo easy to pair to my phone! Literally turn on Bluetooth on both, and find the right speaker and pair!It does have an app you can use for all kinds of equalizer options which is great for customizing how you listen to music and being able to change things around depending on your taste! I am super content with the default settings but it’s nice to know that is an option for classical music or other unique sounds! I have not tested the waterproof level or ruggedness, and I love this speaker so much I don’t really want to get it dirty or wet! But it seems rugged, made out of great materials, and absolutely great to throw in a bag for a trip or mini adventure! Highly recommend!!","B0CXL4FQBK","5","Reviewed in the United States May 24, 2024","2024-05-24","1","Sony ULT Field","0","0","1711","0.2398641060197663","0.5695103324348606"
"We needed a small speaker last year and we ended up having to go with a bigger Sony (XG300) to get the bass that we wanted. Fast forward to this new guy… the Field 1 is the perfect “field” speaker! We’ve taken this baby to basketball games, BBQs, even a day in the park and it does not disappoint. It packs a ton of punch for such a small speaker. Well done Sony!","B0CXL4FQBK","5","Reviewed in the United States May 19, 2024","2024-05-19","1","Sony ULT Field","0","0","363","0.0693181818181818","0.4912457912457913"
"Buena calidad","B0CXL4FQBK","5","Reviewed in the United States August 7, 2024","2024-08-07","1","Sony ULT Field","0","0","13","0","0"
"Buenos bajos","B0CXL4FQBK","5","Reviewed in the United States July 31, 2024","2024-07-31","1","Sony ULT Field","0","0","12","0","0"
"Color is as pictured. So pretty and vibrant.Charge- stays charged. Deep clean and shower lasted all daySound quality: clear. Good for what I use it for. Just loud enough. Bass is not hitting hard like I would like.Easy to connect. Easy to carry. Fits in bathroom counter easily which is important for my shower concerts. lol","B0CXL4FQBK","5","Reviewed in the United States August 3, 2024","2024-08-03","1","Sony ULT Field","0","0","324","0.2416666666666666","0.6762820512820512"
"Easy to set up, sound is great for the size, use outside by the pool, plan to buy another. Decent price.","B0CXL4FQBK","5","Reviewed in the United States May 26, 2024","2024-05-26","1","Sony ULT Field","0","0","104","0.36","0.5399999999999999"
"good quality","B0CXL4FQBK","5","Reviewed in the United States July 11, 2024","2024-07-11","1","Sony ULT Field","0","0","12","0.7","0.6000000000000001"
"Great sound","B0D4STD5ZC","5","Reviewed in the United States August 3, 2024","2024-08-03","1","Beats Pill","0","0","11","0.6000000000000001","0.575"
"After trying out Sony Wireless Speaker, I have to say, my family and I were impressed. My teenage son has always been a hard sell on design. He was sold. The shiny Sony logo caught his attention immediately.I was surprise on the sound quality. This is me speaking from comparing to a different Sony speaker I've owned in the past (xb23 is the model number, I think).The ""cool factors"" for me were: 1. push the ULT button to enhance the bass and clear highs that really bring out the music while hanging out in the backyard. 2. Strap - It allows me to hang the speaker on the patio umbrella and out of the way of things (see pic). 3. Setting it up was a breeze. Wifey opened up the box, push the power button, paired the bluetooth, all on her own. Lastly, what really stood out to me was how well-built this speaker is. It feels sturdy and durable, but it's lightweight enough to take with me wherever I go. Plus, the sleek design looks great.Haven't had it long enough to noticed any ""cons"" about this speaker. If I were to say something, I'd say price. I purchased the speaker at regular price because I needed a second unit for our backyard. I'd like to wait for the first sale to purchase 1 or 2 more for my family members with Mother's Day and Graduation around the corner.","B0CXL4FQBK","5","Reviewed in the United States May 10, 2024","2024-05-10","1","Sony ULT Field","0","0","1277","0.1429166666666667","0.4050961538461538"
"Featuring enhanced bass this Bluetooth speaker is compact and has noticeable weight for its size which gives it a quality feel. It arrives with a one foot long USB A to USB C charging cable and while it may be operated manually as a standard Bluetooth speaker it may also be controlled by the Sony Music Center app which to fully utilize all the features requires at least a second speaker. A small reference guide is included but a UPC code is provided on the underside of the box lid for an online version of a more detailed manual.For a Bluetooth speaker where portability is the point the sound is surprising good--clear and precise although at higher volumes reproduction is somewhat tinny. The bass boost adds depth which seems all the more necessary in an outdoor setting where acoustics are non-existent. Overall at this price point the speaker has an excellent sound and a solid build. If interested operation details follow.On arrival I plugged it into a USB A charging port during which a small orange LED light located below the power button was illuminated and when fully charged the light went out. After gently pressing the power button a small green light and a small blue light are illuminated. If familiar with Bluetooth pairing the operation is straightforward and if not information is available in the manual. Ready to listen to music I manually connected the speaker to my iPhone music library.The touch control panel at the top of the speaker includes a power, Bluetooth, play/pause, volume minus & plus along with the ULT bass boost control. A water resistant trap door at the back of speaker covers a USB C port for charging. There is a built-in omnidirectional microphone to use during phone calls. The location is not obvious but it is approximately an inch to the right of the control panel and an inch below.Battery life is stated to be 12 hours at level 25 volume which is approximately 50 percent and at full volume 3 hours. The ends on the speaker have a rubberized bumper which should offer some shock protection if dropped. The IP67 rating means it is dustproof and water resistant in up to 3 feet of water for a maximum of 30 minutes. It has a simple removable woven strap for transporting the device.","B0CXL4FQBK","5","Reviewed in the United States May 15, 2024","2024-05-15","1","Sony ULT Field","0","0","2236","0.1352380952380952","0.45484126984127"
"First I'd like to say that this speaker has very nice appeal. It looks very nice sitting in an office, or even just on a shelf. The small design, is very well made. You can tell the difference right away when you first pick up this speaker, that it is not cheaply made (not that I would expect nothing less form Sony, or any other vendor of this caliber), and the design aspects are on point; to be beautiful and functional at the same time, with much attention to detail of the design.The thing that I wasn't impressed with is the sound. I think this speaker works well at low volumes. If you intend to listen to your music alone or in an office setting, then this may work for you, but don't engage in any high expectations from this speaker.As I mentioned earlier, if you set it on a low volume the sound is really not that bad. I would recommend turning on the ULT button, and never turning it off again for the life of the speaker. This gives it a much fuller sound at low volumes, and if you close your eyes and listen, then you just might hear a hint of bass coming through.If your mischievous, and you do decide to turn the volume up more than half way, then you wil begin to NOT enjoy the tinny sound coming from the speaker, as the clarity immediately fades away.","B0CXL4FQBK","4","Reviewed in the United States June 1, 2024","2024-06-01","1","Sony ULT Field","0","0","1273","0.1665793650793651","0.4547460317460317"
"I am very impressed with this speaker. It was time to replace my old JBL and I decided to go with this speaker because of the design, size, and color.I took the speaker on an overnight camping trip. The battery life was super impressive and the Bluetooth connection surprised me. It stayed connected despite me repeatedly forgetting that my phone was in my pocket and I would wonder away from the speaker.The sound was very impressive. It was very clear and has plenty of bass. Being outdoors, we turned it up pretty loud and the quality didn't struggle at all.Overall I am very happy with my choice. I really like the design, sound quality, call quality, durability, and battery life.","B0CXL4FQBK","5","Reviewed in the United States May 16, 2024","2024-05-16","1","Sony ULT Field","0","0","685","0.4188095238095238","0.6832142857142857"
"The media could not be loaded. I have seen YouTube videos on these new line of speakers from Sony, I saw the new hype on this ""ULT"" button and it's supposed to put that bass into the music, I was skeptical on that......buuuut after playing music and pressing the button. Yep my new favorite speaker for size and sound, it is very clear. Bass hits nicely, it's tight and clean, I like bass in everything I listen to., Plus, now I can ride my bike with the family and the speaker is not swaying around and banging around from the strap it has hanging from my handle bars, like my last speaker did. This new one from Sony fits in the water bottle holder, I just pulled the metal back a little.Also kinda fits in the cup holder off the car,","B0CXL4FQBK","5","Reviewed in the United States May 16, 2024","2024-05-16","1","Sony ULT Field","0","0","736","0.0542366522366522","0.4512597402597402"
"Wow, Sony! What a magnificent comeback. This is the best-sounding speaker I've encountered at this size and price. The hourglass shape is great for palming it. Initially, I didn't think I'd like the strap, but I love how tight it is—making it a perfect handle. The speaker can seamlessly stand or sit facing you or directly up to disperse the sound evenly. Doing a Hz test next to one of my Charge 5’s, it easily competes. I did these tests on my mattress to better feel the vibration of each unit. The Sony produced noticeably more vibration than the Charge 5, which blew my mind. Supposedly designed to compete with the Flip 6, it's, in my opinion, better than my Charge 5. Whatever Sony’s engineers are doing, they hit a home run. The clarity is wild, the bass response is wild, and the ULT button sounds like it’s unleashing the Iron Giant, and I’m here for that. Most speakers don't appear on my “connected devices” widget, but this one does. After listening for the last 4 hours at about 50% volume with ULT turned on, I only lost 20% of the battery. Bluetooth connection is swift, taking about 3 seconds from pressing the power button to streaming audio from your connected device. I purchased the orange ULT Field 1. Normally, I go for neutral colors like white, gray, or black, but this orange really pops and looks sweet. It comes with a short 12” Sony-branded USB-A to USB-C charging cable. Sony, you should hook us up with 3-foot cables. Sony has truly outdone themselves with the ULT Field 1. The combination of design, performance, and features makes it a standout speaker in its category. Highly recommended!","B0CXL4FQBK","5","Reviewed in the United States May 28, 2024","2024-05-28","1","Sony ULT Field","0","0","1623","0.2435550082101806","0.500311986863711"
"First of all, the build quality is pretty good. I ordered the grey one, and it was nice. But, unfortunately that’s where all the praise for me ends. Had this for about a week. The battery life, at medium volume lasted me on average about 6 and a half to 7 hours. Not quite what is advertised. Plus the sound really wasn’t that great, as others claimed. And it did not get loud enough for my preference. It’s an OK speaker, but not for the $128 price range. At best, maybe $79.99 would be more appropriate. All in all, not bad, but not as good as some of these reviewers are making it out to be.","B0CXL4FQBK","2","Reviewed in the United States June 3, 2024","2024-06-03","1","Sony ULT Field","0","0","594","0.3149122807017543","0.5429824561403509"
"First off, I have 4 college age children so over the years we have gone through our share of portable speakers. So when Sony announced their new lineup and after reading a couple of early reviews I decided to take a chance on the new ULT1. As for the looks this ""Gator"" orange color is great. It stands out and it's exactly what I was looking for and when turning it on the first time it immediately notified my phone which made pairing simple. The design is perfect with the ""handle"" in the right spot and when I did my ""can it float test"" it righted itself every time and didn't loose a beat! As for that handle, at first it comes off a bit odd but once you realize it's dual purpose it's fairly cool. In terms of size it's about as good as it gets, as it's small enough to fit in a cup holder but big enough to feel substantial. Now for what counts. The sound quality is fantastic! As many other speakers in the same class I was expecting moderate performance but the sound was crisp, but not tin canish and the bass was great for a speaker this size. Out of the box it has the ULT boost on but you can shut it off with a touch of a button. From a durability standpoint the edges seem stout and could probably handle the inevitable drops to come! Finally as for the battery it lasted all afternoon on Mother's Day in the unforgiving Florida heat and humidity so I'd say it will do it's job on a beach day as well. All in all I'm very happy with the ULT1 and I'm looking forward to the enjoyment it will bring my family!","B0CXL4FQBK","5","Reviewed in the United States May 13, 2024","2024-05-13","1","Sony ULT Field","0","0","1522","0.2415339710794256","0.5102377420559239"
"What I was looking for was a compact bluetooth speaker that packs a punch in bass, so I decided to give this Sony speaker a try and boy was I surprised by it! 1. Bluetooth pairing - First, pairing this was super easy. I happen to have an Android phone and once bluetooth is on, it automatically pops up on my phone and asks if I want to pair it.2. Design - for a compact size speaker, it is really lightweight and because the speaker is shaped the way it is, it can easily stand up by itself or laid out sideways. The tether that comes with it can easily be strapped on to my backpack or a bicycle.3. Bass - The sound varies depending on the position of the speaker, but the bass is surprisingly good! The secret here is the ""ult"" button. Once you press that, it really amps up the bass while not sacrificing the clarity of the vocals. What I thought was cool was the companion app that you can use to control the speaker in which you can also customize the sound through the equalizer. I am not too picky when it comes to sound, but the opportunity to customize it will be super flexible for those who like their own sound.4. Sound Quality and Distance - This to me was the main reason why I am giving it 5 stars. The sound quality has really good range from the low tones to the high tones. I like to listen to the variety of different styles of music and I am very impressed of the sound reproduction of this speaker. Usually, I am not too far away from the speaker, but there had been times where I had to go downstairs to do something and what's nice is that the speaker had really good range for a bluetooth speaker. The sound never cut out once. As a bonus, what I discovered in the app, was an option to either turn on sound quality performance or focus on a stable connection and I think that will allow some people to really enjoy their music even from a far away distance.5. Price - $128 is still a lot of money, but for this amount of money and what I am getting from this speaker. I say it is well worth it because I can take this literally anywhere outside or inside. There have been a couple of times when my phone was paired to the speaker and somebody called in and I had a conversation with them not knowing I can actually talk to them from the speaker! So yes, if you can afford this speaker, I say give this a try! You won't be disappointed!","B0CXL4FQBK","5","Reviewed in the United States May 15, 2024","2024-05-15","1","Sony ULT Field","0","0","2361","0.2483130081300813","0.5448780487804878"
"Great quality amazing sound and great volume","B0CXL4FQBK","5","Reviewed in the United States July 29, 2024","2024-07-29","1","Sony ULT Field","0","0","44","0.6500000000000001","0.7"
"Great quality and sound!","B0CXL4FQBK","5","Reviewed in the United States August 2, 2024","2024-08-02","1","Sony ULT Field","0","0","24","0.65","0.575"
"Great sound, easy to set up, great price for the quality.","B0CXL4FQBK","5","Reviewed in the United States July 15, 2024","2024-07-15","1","Sony ULT Field","0","0","57","0.6083333333333334","0.6833333333333333"
"Happy travel with this little Sony portable speaker.","B0CXL4FQBK","5","Reviewed in the United States July 9, 2024","2024-07-09","1","Sony ULT Field","0","0","52","0.30625","0.75"
"I didn't expect much from this speaker. I figured it would just blend in with the other speakers that I have around the house. I was wrong as this has become my favorite portable BT speaker. The sound quality is really nice for a speaker of this size. It has pretty good bass but not overpowering. The app allows you to set a custom, 3 band, EQ and update the speaker. Lightweight, nice sound, perfect for travel.","B0CXL4FQBK","5","Reviewed in the United States June 4, 2024","2024-06-04","1","Sony ULT Field","0","0","413","0.3229166666666667","0.6979166666666666"
"The media could not be loaded. OK so it has been a few years since I have purchased a wireless speaker and only did so now because my JBL would no longer hold a charge. I went to a store to listen to different speakers and decided to go with the Sony since I already have the headphones and am very happy.The sound in the store was ""good enough"" but after actually ordering mine here and putting it in my office....WOW! I highly recommend this product and when you get it push that button on top that says ULT. You will be pleasantly surprised.","B0CXL4FQBK","5","Reviewed in the United States May 15, 2024","2024-05-15","1","Sony ULT Field","0","0","544","0.1966666666666666","0.5033333333333333"
"I've been really happy with a pair of Sony ULT Wear headphones, so I was interested in seeing if this bluetooth speaker, the ULT Field 1, would be as impressive. It turns out that it is; a really good portable speaker.One thing I liked was having a color choice. I'm getting weary of having all black devices, so being able to get an off white speaker (the same as my headphones) was a pleasure. You can also get gray or orange (orange? really?) instead of black or off white, but they didn't have the vibe I wanted. Nice to have the choice, though.Now, on to the speaker's sound. It's pretty remarkable. I wanted to give it a true test, so I first put it on the other side of the room, about twenty feet away, and let it do its thing using the ULT feature. I thought it might sound boomy, but it actually had a nicely balanced sound across a range of music genres. The sould filled the area nicely and, apart from its not having a stereo soundstage, sounded like a quality set of home speakers. I was surprised and very pleased. In shorter distances, I turned off the ULT feature and it still sounded great, without excess bass response at all.The speaker itself is a good size, too; not too large, like some of the behemoths you see these days. Still portable, and described as waterproof and dustproof, too. Very cool. Its charge time and duration are very reasonable, actually better than most bluetooth speakers I've had of about that size.So, you can see that I have nothing negative to say about this Sony product. I expect it to be my main bluetooth speaker henceforth, and plan to use it both indoors and out. Good product.","B0CXL4FQBK","5","Reviewed in the United States May 6, 2024","2024-05-06","1","Sony ULT Field","0","0","1632","0.3470426065162907","0.5832080200501254"
"I've own, owned and have worn out Sony products out. This One is no exception. It looks and feels like Sony quality. Great sound quality and a even better battery life. One of the best speakers I have and one of my favorites.","B0CXL4FQBK","5","Reviewed in the United States July 5, 2024","2024-07-05","1","Sony ULT Field","0","0","225","0.6599999999999999","0.59"
"I could not believe how loud and good the sound is out of this little tiny Bluetooth speaker. Just amazing. I also have never owned a device the paired so effortlessly with my phone. I turned the speaker on and my phone gave me a button prompt and it was paired. The fact that this thing is waterproof makes it an awesome choice for taking on the boat, but also for taking camping or to connect to for gaming while traveling, or even pairing microphones for amplification at outdoor events. The potential uses for this speaker are endless. Really, an outstanding product.","B0CXL4FQBK","5","Reviewed in the United States June 11, 2024","2024-06-11","1","Sony ULT Field","0","0","571","0.2987499999999999","0.7325"
"I could say that this little speaker is surprisingly loud... but Sony is not all about loud, it is more about uality. That it has a solid build quality is more or less a given, reliability and connectivity too. The Sony Ult field 1 speaker hearkens back to their XB series. That is, it has the familiar form... and if you have seen it a lot, that is the speaker the others were imitating. Like all of Sony's portable speakers (that I am aware of) it is rated ip67 for water and dust resistance. It is pretty rugged, but don't throw it in a pool. It is not 100% waterproof. Sony doesn't play a lot of tricks to distract you from mediocre sound, because it isn't. Like few other companies which make portable blue tooth speakers, Sony does provide some audio spec... because ther3 is nothing to hide. Unlike most other portable blue tooth speakers, this small speaker has full range sound: 20 hz to 20 khz. They don't brag about their tuning. because they do not have to tweak it to cover the missing detail. All that said, the sound is rich and details. While you do not see a prominent bass boost, it is, essentially, built in (and the ult button does provide that boost, should you want it). The Field one is pretty pared down, no flashing or pulsating lights, just great sound. It may not be the loudest put there, but it is absolutely loud enough. I listened to it outdoors yesterday, and despite its' size it holds up well to open air listening. It is also very easy to use, with dedicated buttons for each function. The one surprise to me is that there are no high res blue tooth codecs, and no aux in, but then if you are using aux in it is somewhat less portable... This one is, very portable, easy to carry, easy to use, easy to listen to. I haven't found anything which does not sound good on this speaker, but that is what you get with a full range speaker. I buy a lot of Sony equipment because it is reliable in so many ways, build quality, sound quality, stable connections and up to date protocols. At the end of the day, yes this little speaker sounds louder than you would expect from its' size, but also richer, fuller and with great clarity and detail.","B0CXL4FQBK","5","Reviewed in the United States May 20, 2024","2024-05-20","1","Sony ULT Field","0","0","2170","0.1733888888888889","0.4952444444444445"
"I got 2 of these speakers so I could use the stereo function. I am very happy with the sound quality. It's like using headphones without the hassle or discomfort of headphones. You need to use the sony app to set them up in stereo mode.","B0CXL4FQBK","5","Reviewed in the United States June 13, 2024","2024-06-13","1","Sony ULT Field","0","0","236","0.7","0.7"
"I have a bunch of Bluetooth speakers including older Sonys, this one has really amazing sound. Completely worth the money. Nice form factor and incredibly light. Doesn’t lose bass when you increase the volume either. I listen to various types of music and it reproduced them fairly accurately. Does well listening to podcasts and videos as well A+","B0CXL4FQBK","5","Reviewed in the United States May 4, 2024","2024-05-04","1","Sony ULT Field","0","0","347","0.3018518518518518","0.5629629629629629"
"I have not taken ot outside yet but it's better than most all my audio but stuff, turned my chromebook+ in to a mini theater. Get 2 and you have portable stereo surround sound, I think I might do that.","B0CXL4FQBK","5","Reviewed in the United States July 21, 2024","2024-07-21","1","Sony ULT Field","0","0","201","0.35","0.3625"
"I have the Sony SRS-XB23 EXTRA BASS, and I was expecting to get a big improvement. Difference is hardly noticeable. Probably the Ult field 1 is 5-10% better, but not a huge improvement. If you don't own a portable speaker comparable to the SRS-XB23, by all means get this, good clear sound, great bass, fills a small to medium room size. When on sale (+-95 usd), this is a great value too.","B0CXL4FQBK","5","Reviewed in the United States July 24, 2024","2024-07-24","1","Sony ULT Field","0","0","389","0.2041666666666666","0.5303571428571429"
"I have to say I was a little hesitant to purchase a small speaker because they typically won't product the low bass well, not to mention midrange tones sometimes sound weak. I knew in seconds however this speaker delivers and exceeded my expectations. I love the color and the design is awesome. The low bass response even at low volume was amazing. This has quickly become my favorite portable speaker.","B0CXL4FQBK","5","Reviewed in the United States May 12, 2024","2024-05-12","1","Sony ULT Field","0","0","403","0.1369444444444444","0.5549999999999999"
"I like this Sony Bluetooth speaker great sound Great base","B0CXL4FQBK","4","Reviewed in the United States June 26, 2024","2024-06-26","1","Sony ULT Field","0","0","57","0.3","0.725"
"Not a Bose flex link. But good for the price. ULT setting is a bit muffled. Base is good. Voice highs are a little low in the ULT settling. Updated itself upon starting program. Does include an equalizer program. Not a stereo unit.","B0CXL4FQBK","4","Reviewed in the United States July 6, 2024","2024-07-06","1","Sony ULT Field","0","0","231","0.0687499999999999","0.5166666666666667"
"Tiene tamaño práctico el bajo siena muy bien y la entrega fue antes se lo esperado.","B0CXL4FQBK","5","Reviewed in the United States June 21, 2024","2024-06-21","1","Sony ULT Field","0","0","83","0","0"
"Perfect and portable, the speaker is amazing for parties, it lost me all day on a single charge. Bluetooth connection is instant and easy, and the sound quality is crisp..","B0CXL4FQBK","5","Reviewed in the United States June 20, 2024","2024-06-20","1","Sony ULT Field","0","0","171","0.3731292517006803","0.6329931972789116"
"I ordered this from South Africa and it took a week to get to me so Im blown away by that firstly. Secondly the speaker is THE best looking ""mini"" speaker . So functional the rope strappy thing is amazing. I honestly thing this is better compared to the JBL charge not the JBL flip, I think Sony just dropped JBL . The part that sucks is that you gotta get another Field 1 for stereo while JBL can partner up with any other JBL.You can use the custom EQ to get the Sound louder and clearer or atleast to you liking. The way I use it is ULT mode off for podcasts, ULT on for normal music at low volumes and custom on for party mode with MAX bass. if you know how to place this speaker in the room, like higher up you get pure bliss.Love it !","B0CXL4FQBK","5","Reviewed in the United States July 23, 2024","2024-07-23","1","Sony ULT Field","0","0","740","0.2456043956043956","0.4711538461538461"
"I owned an old SRS-X55 which resembled a black brick but had great sound. It finally became a brick and needed to be replaced. This latest Bluetooth speaker ULT 1 is fantastic! It has a 3 band eq, not great but very functional using an app on my phone! The volume control works better than the control on my mini iPad it’s paired with. It’s smaller but the sound is every bit as good as the larger brick it replaced. Five stars!","B0CXL4FQBK","5","Reviewed in the United States June 25, 2024","2024-06-25","1","Sony ULT Field","0","0","428","0.2559523809523809","0.5809523809523809"
"I’ll just be right up front and to the point. This speaker does not impress me at all. The speaker itself feels like a solid construction. But the audio doesn’t give me any wow reactions, the app that you can use with this speaker is very blah and seems like it’s just thrown together. Nothing about the app is inviting. Almost seems like the app was an after thought. The performance of the speaker is very underwhelming. Not seeing much value for your money. It’s easy to use! That’s a plus. And the Bluetooth connectivity is ok. Seems to hold a stable Bluetooth connection. Overall, this would not be a speaker I would purchase. If I did happen to purchase this speaker, I would submit for a return.","B0CXL4FQBK","3","Reviewed in the United States June 29, 2024","2024-06-29","1","Sony ULT Field","0","0","702","0.2252645502645502","0.4187830687830688"
"I was in need of a new versatile portable speaker to fit my summer adventures; one that was portable enough to fit in a beach bag and left in my car or to play out in my pool area that packed a punch in sound. After a week of owning this speaker, all in all it has checked every box.TLDR: This speaker, while a tiny bit smaller than what I was expecting, packs amazing sound quality from a trusted brand to easily liven up any outdoor occasion. Their app is great for EQ settings, however the physical ULT button provided great boost to your music by itself to hype up any outdoor event. Waterproofing is great and holds a good charge while being extremely portable with its carrying strap.Packaging:- The speaker arrived in a regular cardboard box. While it was nice to see Sony turn to the newer trend of making packaging as recyclable as possible, I did notice that the pieces holding the speaker were flimsy and could possibly be a concern during delivery. However, mine thankfully arrived in perfect condition. Included inside the box was the speaker itself with the carrying band already attached, a USB A to USB C charging cable, and a very small paper pamphlet. Instructions for the speaker are found through a scanned QR code within this pamphlet which allowed for more information about the speaker to be addressed.Sound Quality:- As to no surprise from this being from Sony, this speaker sounds amazing. It doesn’t get tinny at higher volumes, the dual drivers create amazing bass, and overall it covers all genres with no issue presenting truly enjoyable melodies for all music. At max volume, while the speaker does not get deafening loud if you are outdoors (indoors it possibly will depending on what you define as deafening lol), it certain gets loud enough to entertain a large area. In my 40 foot by 120 foot patio, this speaker shined and was the center piece of great sound quality and entertainment. While it certain suits my needs for loudness, you can always take it a notch up by either using the ULT button or pairing it with a second ULT Field 1 and working them in stereo (both discussed in features).Features:- This speaker is packed with all of the expected features of a modern Bluetooth speaker. It quickly connects to remembered devices when powered on (one nice little note: to power on/off this device, only a single press of the power button is needed for each. While a small detail, it truly is something that is appreciated for ease of use) and has a great battery life. While I cannot speak for the full I’ve gone 6 hours of using the speaker which left it at 50%, so I believe their claim of 12 hours of battery life to be true. This speaker also has a quick charger feature of 10 mins of charging for 3 hours of playback. I haven’t tested that myself as of yet, but I have other newer Song products with similar fast charging features and their claims for those products have not fallen short, so I believe these ones as well.- There is also a Bluetooth pairing button, a multiple use button that can play/pause tracks, skip/reverse tracks, and answer/hang up phone calls depending on need. Functionality was clearly a forethought of this speaker, since this button’s commands—while certainly vast—are greatly designed. Play/pause is a single press, skip is a double press, reverse is a triple press, and it converts to a call answer/hang up button with a single press functionality when you receive a call. There are also independent volume up/down buttons which increase the volume by a decent percentage in each press.- Then there is the ULT button, which is a built in EQ adjustment presented as a physical button on the speaker. It comes with default settings when pressed that noticeably enhance the all around sound quality of any melody, with an emphasis on bass and treble. The EQ for the ULT button can be adjusted in the Sony Music Center app. It’s a great feature to use when you want to give that extra boost to your music.- While I have not tried it myself, this speaker also has the ability to be set in stereo with a second ULT speaker, and I’m sure the dual speaker combination could easily work as a stereo set up for any venue needs.- The waterproofing of this speaker is on par with expectations. I’ve taken it to many water-based areas and have gotten it splashed with water and it’s been completely fine. The USB C charging port is covered with a water tight seal that you can open and close easily.- This speaker works with Sony’s music center app, and while it’s a bit rougher than their headphone app, it still works wonderfully to optimize the speaker’s functionality and performance. Full EQ settings are available, along with specific battery percentage, updates, and settings for the speaker.- The included carrying strap is a nice touch that, I will admit I did not initially think I was going to like, however it very quickly grew on me and I find myself carrying the speaker solely by the strap anywhere I take it. It is tied onto the speaker and can be removed, however you will have to re-tie it yourself if you want to reattach it.Build Quality:- Once again, as expected from this price point and the Song brand, this is truly a high quality speaker. It feels great to hold, with the fabric being sturdy and made of soft material. The buttons are covered in strong rubber that give a satisfying response when pushed. The carrying strap is thick and made of a high quality and very slightly elastic material. You are certainly getting your money’s worth on quality alone, which is what I expect from the Song brand.Final Thoughts:- While it is certainly understandable to hesitant when looking at a $120 Bluetooth speaker, this one truly is worth its value. I have very little complaints with this speaker, and think that it’s a great edition to anyone’s outdoor entertainment experience. The ULT button is a feature I find myself using more than expected (in a good way) to help boost my music during gatherings to help the entertainment. With its waterproofing, I feel comfortable using it as a travel speaker to any destination I plan on visiting. This feature packed speaker is truly one of a kind, and I’m certainly satisfied with my purchase.","B0CXL4FQBK","5","Reviewed in the United States June 24, 2024","2024-06-24","1","Sony ULT Field","0","0","6222","0.2436872391001855","0.5175924769674769"
"If you're on the fence, get this! I was looking for a new speaker to replace my old UE Boom that had a static tick in it (love UE, but every speaker I've had goes this route eventually).This new portable Sony speaker didn't have the thousands of reviews that more expensive (or cheaper and well-known but risker) speakers had. However, every review was positive and they were right (so far). Though I've only had this about a month, it's been a massive improvement in my home and away music setup. The sound is gorgeous. The bass is clear and deep. I'm sure audiophiles can find a $1000 speaker that will be tuned to perfection, but for music fans without those funds (and who need a trusty travel speaker) this is the one.The forest green/grey looks cool and shows off how well-made it is.Only potential con so far is that it takes a while to shut off by itself. I don't have the Sony app so maybe this is a setting you can change. It's by no means a problem, unless you are banking on it shutting itself off. The connection lasts even if your music app closes which is nice.The rope handle also makes it so you can't just slam it down; it has to be the right orientation. It's tied loosely though, so you could untie it for more position flexibility, you'd just have a longer string to carry it.I am very particular and this speaker checked all my boxes! 10/10 recommend.","B0CXL4FQBK","5","Reviewed in the United States July 20, 2024","2024-07-20","1","Sony ULT Field","0","0","1373","0.1849916643185874","0.6169095861403555"
"It's almost unbelievable how this relatively tiny speaker produces such a loud an clear sound.Bass boost makes a lot of difference and it is easy to turn off if you don't enjoy that or on certain songs where it can get a little muddled.Battery life is great, it is light, portable and waterproof which makes it a perfect adventure companionGreat speaker","B0CXL4FQBK","5","Reviewed in the United States June 21, 2024","2024-06-21","1","Sony ULT Field","0","0","353","0.2508432539682539","0.6698412698412698"
"It’s a great speaker for the price, bang for the buck, better than any other I’ve seen. Should get to the beach or whatever you’re going, I love this speaker, Sony never disappoints when it comes to audio.I only take the 0.5 star because of a tiny little bit less clarity than I would like, I’m peaky with my audio speakers, but is the best in its price range speakers.","B0CXL4FQBK","4","Reviewed in the United States July 3, 2024","2024-07-03","1","Sony ULT Field","0","0","369","0.2420833333333333","0.4991666666666666"
"Just got my speaker! If I'm being honest, the sound is much better than I expected for a smaller speaker. I bought it for an adventurous family trip we are going on next week but I'm sure it won't take long before my kids steal it from me, lol. So far, I love it and recommend it.","B0CXL4FQBK","5","Reviewed in the United States May 16, 2024","2024-05-16","1","Sony ULT Field","0","0","280","0.3125","0.5990740740740741"
